Unnamed: 0,Text,Source
320,becom 20th chairman joint chief staff armi gen mark milley serv chief staff armi held multipl staff command posit includ serv command gener intern secur assist forc joint command deputi command gener forc afghanistan nativ massachusett milley graduat princeton univers 1980 receiv commiss armi rotc two master degre intern relat columbia univers nation secur strateg studi naval war colleg,https://www.defense.gov/Our-Story
321,air forc gen john hyten sworn 11th vice chairman joint chief staff nov 21 2019 graduat 1981 harvard univers degre engin appli scienc commiss second lieuten air forc militari career includ assign varieti space nuclear oper,https://www.defense.gov/Our-Story
322,nan,https://espanol.cdc.gov
323,covid 19 case hospit death across unit state rise take step slow spread covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
324,covid 19 case hospit death across unit state rise take step slow spread covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
325,covid 19 case hospit death across unit state rise take step slow spread covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
326,covid 19 case hospit death across unit state rise take step slow spread covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
327,covid 19 case hospit death across unit state rise take step slow spread covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
328,lo caso hospitalizacion muert por covid 19 están aumentando en lo estado unido tome medida para desacelerar la propagación del covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
329,美国各地的covid 19病例 住院人数和死亡人数都在增加 请采取措施减缓covid 19的传播,https://www.cdc.gov/coronavirus/2019-ncov/index.html
330,số ca bệnh tỉ lệ nhập viện và tử vong vì covid 19 trên toàn hoa kỳ đang tăng lên thực hiện các bước làm chậm sự lâi lan covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
331,미국 전역에서 covid 19 환자 입원 및 사망이 증가하고 있습니다 covid 19 확산을 늦추기 위한 조치를 취하세요,https://www.cdc.gov/coronavirus/2019-ncov/index.html
332,covid 19 case death rise across unit state must remain vigil chang make routin daili life extrem hard chang even import futur must stop spread new danger viru step famili take prevent spread covid 19 safer,https://www.cdc.gov/coronavirus/2019-ncov/index.html
333,differ influenza flu covid 19 influenza flu covid 19 contagi respiratori ill caus differ virus covid 19 caus infect new coronaviru call sar cov 2 flu caus infect influenza virus key differ flu covid 19 covid 19 seem spread easili flu caus seriou ill peopl also take longer peopl show symptom peopl contagi longer anoth import differ vaccin protect flu current limit suppli covid 19 vaccin unit state suppli increas week month come best way prevent infect avoid expo viru inform differ flu covid 19 avail differ section symptom flu covid 19 similar may hard tell differ base symptom alon test may need help confirm diagnosi flu covid 19 share mani characterist key differ two learn everi day still lot unknown covid 19 viru caus page compar covid 19 flu given best avail inform date,https://www.cdc.gov/coronavirus/2019-ncov/index.html
334,user md chat light icon coronaviru self checker tool help make decis seek test appropri medic care,https://www.cdc.gov/coronavirus/2019-ncov/index.html
335,safeti top prioriti vaccin safeti system ensur vaccin safe possibl learn,https://www.cdc.gov/coronavirus/2019-ncov/index.html
336,quarantin quarantin help prevent spread diseas occur person know sick infect viru without feel symptom learn,https://www.cdc.gov/coronavirus/2019-ncov/index.html
337,sick take step care help protect home commun learn,https://www.cdc.gov/coronavirus/2019-ncov/index.html
338,box tissu light icon get flu vaccin 2020 2021 import ever ongo covid 19 pandem flu vaccin especi import peopl high risk flu mani also high risk covid 19 seriou outcom,https://www.cdc.gov/coronavirus/2019-ncov/index.html
339,stop spread home learn protect love one covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
340,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
341,thing need know learn need know covid 19 pandem protect famili learn,https://www.cdc.gov/coronavirus/2019-ncov/index.html
342,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
343,student show sign covid 19 need isol quick guid school nurs school covid 19 poc,https://www.cdc.gov/coronavirus/2019-ncov/index.html
344,higher risk sever ill poster learn higher risk sever ill covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
345,record confer call stakehold review current cdc guidanc provid opportun stakehold ask question,https://www.cdc.gov/coronavirus/2019-ncov/index.html
346,guidanc help administr manag limit exposur spread covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
347,know factsheet protect covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
348,guidanc strategi share hous includ apart condominium student faculti hous transit hous domest violenc abus shelter share hous set,https://www.cdc.gov/coronavirus/2019-ncov/index.html
349,health equiti everyon opportun healthi possibl long stand system health social inequ put mani racial ethnic minor group increas risk get sick die covid 19 stop spread covid 19 move toward greater health equiti must work togeth ensur resourc avail maintain manag physic mental health includ easi access inform afford test medic mental health care,https://www.cdc.gov/coronavirus/2019-ncov/index.html
350,around someon diagnos covid 19 someon health depart may call answer call help slow spread covid 19 commun short video inform public contact trace respond call contact tracer,https://www.cdc.gov/coronavirus/2019-ncov/index.html
351,commun mitig strategi cdc commun mitig framework action individu busi health depart commun set school take slow spread covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
352,perform broad base test prepar broad base viral test facil known suspect sar cov 2 exposur moder substanti transmiss commun,https://www.cdc.gov/coronavirus/2019-ncov/index.html
353,end home isol person covid 19 symptom direct care home may discontinu isol follow condit least 10 day pas sinc symptom onset least 24 hour pas sinc fever resolv without use fever reduc medic symptom improv small fraction person sever ill may produc replic compet viru beyond 10 day may warrant extend durat isol precaut 20 day symptom onset consid consult infect control expert person infect sar cov 2 never develop covid 19 symptom may discontinu isol least 10 day follow date posit rt pcr test sar cov 2 rna,https://www.cdc.gov/coronavirus/2019-ncov/index.html
354,use eye protect use eye protect recommend area moder substanti commun transmiss area minim commun transmiss eye protect consid option unless otherwis indic part standard precaut,https://www.cdc.gov/coronavirus/2019-ncov/index.html
355,framework non covid 19 care framework support healthcar provid expand necessari non covid 19 clinic care safest way possibl patient,https://www.cdc.gov/coronavirus/2019-ncov/index.html
356,cdc info 800 cdc info 800 232 4636 answer varieti covid 19 question help healthcar worker healthcar provid health depart question clinic manag covid 19 plea contact cdc info,https://www.cdc.gov/coronavirus/2019-ncov/index.html
357,test sar cov 2 conduct consult healthcar provid specimen collect soon possibl decis made pursu test regardless time symptom onset,https://www.cdc.gov/coronavirus/2019-ncov/index.html
358,serolog test cdc develop new laboratori test assist effort determin much popul expo sar cov 2 viru caus covid 19,https://www.cdc.gov/coronavirus/2019-ncov/index.html
359,ct valu use determin patient viral load infecti person may person releas isol quarantin rt pcr test use multipl repeat amplif cycl creat copi viru genet materi specimen lower amount viru requir cycl amplifi genet materi reach amount detect result higher ct valu thu correl ct valu amount start viral genet materi present specimen qualit quantit rt pcr assay correl ct valu amount viru origin specimen imperfect therefor problemat infer relationship individu patient ct valu viral load ct valu also affect factor viral load exampl specimen collect store properli specimen collect earli infect ct valu may higher would ideal condit thu high ct valu could also result factor relat amount viru specimen correl ct viral load use evalu data group peopl infer differ rel amount viral load two group g symptomat asymptomat individu,https://www.cdc.gov/coronavirus/2019-ncov/index.html
360,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
361,order get keep america open state tribe local territori must abl quickli identifi new case break chain transmiss protect first respond health care worker infect page provid state tribe local territori key resourc covid 19 infect prevent control laboratori capac commun mitig surveil data analyt contact trace staf,https://www.cdc.gov/coronavirus/2019-ncov/index.html
362,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
363,health depart health depart ctrl click select multipl state territori state territori ctrl click select multipl languag english spanish filter result languag file type html pdf doc spreadsheet filter result file type specif topic filter result file type word result must contain word exact word phrase result must contain full phrase word result must match least one word,https://www.cdc.gov/coronavirus/2019-ncov/index.html
364,resourc organ content describ non cdc tool site provid inform purpos intend indic endors actual impli tool addit inform site provid user evalu make determin effect feder agenc sever feder agenc also support critic effort provid resourc privat sector non government organ academia variou organ also support critic effort provid train resourc,https://www.cdc.gov/coronavirus/2019-ncov/index.html
365,perform broad base test prepar broad base viral test facil known suspect sar cov 2 exposur moder substanti transmiss commun,https://www.cdc.gov/coronavirus/2019-ncov/index.html
366,surveil covid 19 caus sar cov 2 unit state cdc use multipl surveil system run collabor state local territori health depart public health commerci clinic laboratori vital statist offic health care provid emerg depart academ partner monitor covid 19 diseas unit state covidview weekli summari cdc report provid weekli summari interpret key indic adapt track covid 19 pandem unit state cdc report provid weekli summari interpret key indic adapt track covid 19 pandem unit state case page updat daili number close 4 day report page updat daili number close 4 day report hospit rate cdc monitor lab confirm covid 19 hospit risk factor outcom hospit week cdc monitor lab confirm covid 19 hospit risk factor outcom hospit week mortal report cdc provid provision death count covid 19 pneumonia base death certif updat monday friday cdc provid provision death count covid 19 pneumonia base death certif updat monday friday inform report case prevent spread sar cov 2 collect inform better understand viru impact health outcom cdc develop form provid standard approach report covid 19 case individu least one respiratori specimen test posit viru caus covid 19 prevent spread sar cov 2 collect inform better understand viru impact health outcom cdc develop form provid standard approach report covid 19 case individu least one respiratori specimen test posit viru caus covid 19 covid net interact interact download data use estim age specif hospit rate weekli basi describ characterist person hospit covid 19 interact download data use estim age specif hospit rate weekli basi describ characterist person hospit covid 19 cdc covid 19 inform manag resourc vad cdc develop maintain covid 19 data interoper standard regul repositori base commun collabor standard develop standard implement organ cdc develop maintain covid 19 data interoper standard regul repositori base commun collabor standard develop standard implement organ ecr covid 19 electron case report electron case report ecr autom gener transmiss case report electron health record ehr public health agenc review action electron case report ecr autom gener transmiss case report electron health record ehr public health agenc review action calcul percent posit feder covid 19 respons report purpos laboratori test percent posit repres percentag rt pcr test conduct posit nation covid 19 report cdc work state territori public health partner coordin covid 19 case report nation,https://www.cdc.gov/coronavirus/2019-ncov/index.html
367,resourc organ content describ non cdc tool site provid inform purpos intend indic endors actual impli tool addit inform site provid user evalu make determin effect,https://www.cdc.gov/coronavirus/2019-ncov/index.html
368,find quick link mitig guidanc sector one place well link set specif ass tool help put guidanc practic quick link covid 19 commun mitig strategi tool pdf icon pdf 3 page,https://www.cdc.gov/coronavirus/2019-ncov/index.html
369,extern icon tbg train uniqu posit serv workforc partner address intersect afflict covid 19 unemploy racism affect african american popul serv sinc 2008 provid educ train session unemploy underemploy train design focu technic skill also soft skill necessari realli impact career educ attain guid social determin health outli factor affect qualiti life util cmc case manag coach model provid step step support ensur outcom measur achiev tbg train plea offer commun liaison train program program design offer assist opportun three track commun health worker contact tracer cultur sensit coach commun particip opportun learn expert respect field via onlin class instruct upon satisfactori complet cours student deploy local busi organ institut need educ member,https://www.cdc.gov/coronavirus/2019-ncov/index.html
370,content describ non cdc tool site provid inform purpos intend indic endors actual impli tool addit inform site provid user evalu make determin effect,https://www.cdc.gov/coronavirus/2019-ncov/index.html
371,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
372,cdc work state local territori academ commerci partner better understand covid 19 unit state serolog test look antibodi blood antibodi found mean previou infect antibodi protein fight infect,https://www.cdc.gov/coronavirus/2019-ncov/index.html
373,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
374,bring togeth forecast covid 19 death hospit case unit state cdc work partner bring togeth weekli forecast base statist mathemat model aim predict nation state number new total covid 19 death per week next 4 week nation state number new covid 19 hospit per day next 4 week nation state counti number new covid 19 case per week next 4 week forecast team predict number death hospit case use differ type data g covid 19 data demograph data mobil data method estim impact intervent g social distanc use face cover forecast develop independ share publicli import bring forecast togeth help understand compar much uncertainti may happen near futur ensembl forecast combin independ develop forecast one aggreg forecast improv predict next 4 week articl ensembl forecast coronaviru diseas 2019 covid 19 extern icon describ ensembl forecast methodolog use real time tool help guid polici plan weekli forecast submit cdc post websit previou forecast avail,https://www.cdc.gov/coronavirus/2019-ncov/index.html
375,outpati emerg depart ill two syndrom surveil system outpati influenza like ill surveil network ilinet nation syndrom surveil project nssp use monitor trend outpati emerg depart ed visit may associ covid 19 ill system monitor activ slightli differ set provid facil use slightli differ set symptom may associ sar cov 2 viru infect ilinet provid inform visit outpati provid emerg depart influenza like ill ili fever plu cough sore throat nssp provid inform visit ed ili covid like ill cli fever plu cough short breath difficulti breath ed contribut ili data ilinet nssp system current affect chang health care seek behavior includ increas use telemedicin increas social distanc chang affect number peopl seek care outpati ed set reason syndrom data includ cli ili interpret caution evalu combin sourc surveil data especi laboratori test result obtain complet accur pictur respiratori ill nation overal percentag visit outpati provid ed ili cli remain stabl declin slightli sinc late novemb week 50 percentag ed visit captur nssp cli ili 6 6 1 3 respect repres stabl chang 0 1 level cli ili compar week 49 ilinet 1 6 visit report week 50 ili also remain stabl chang 0 1 fourth consecut week nation baselin 2 4 octob 2019 septemb 2020 2 6 sinc octob 2020 35th consecut week level ili lower typic ilinet time year resiz icon view larger close percentag visit ili report ilinet age group 0 4 year 5 24 year 25 49 year 50 64 year 65 year older remain stabl chang 0 1 sinc mid novemb region levelextern icon three region region 2 new jersey new york puerto rico 3 mid atlant 9 south west coast report increas least one indic mild moder ill cli ili week 50 compar week 49 remain seven region 1 new england 4 southeast 5 midwest 6 south central 7 central 8 mountain 10 pacif northwest report decreas stabl chang 0 1 level mild moder ill percentag visit ili ilinet provid remain region specif baselin region ili activ level data collect ilinet use produc measur ili activ 50 state puerto rico virgin island district columbia new york citi core base statist area cbsa least one provid locat mean report percentag visit due ili current week compar mean report non influenza week activ level correspond number standard deviat mean number jurisdict activ level week 50 previou week summar tabl ili activ level activ level number jurisdict number cbsa week 50 week end dec 12 2020 week 49 week end dec 5 2020 week 50 week end dec 12 2020 week 49 week end dec 5 2020 high 0 0 0 0 high 0 0 4 5 moder 1 0 8 13 low 0 4 43 59 minim 51 49 566 556 insuffici data 3 2 308 296 note data collect ilinet may disproport repres certain popul within state may accur depict full pictur respiratori diseas activ whole state differ data present cdc independ state health depart like repres differ level data complet data present state like complet addit inform medic attend outpati emerg depart visit ili cli surveil method,https://www.cdc.gov/coronavirus/2019-ncov/index.html
376,nation open genom consortium covid 19 respons cdc lead sar cov 2 sequenc public health emerg respons epidemiolog surveil sphere new nation genom consortium coordin sar cov 2 sequenc across unit state larg scale rapid genom sequenc viru caus covid 19 allow public health expert monitor import chang viru continu circul gain import insight support contact trace provid crucial inform aid identifi diagnost therapeut target advanc public health research area transmiss dynam host respons evolut viru extens particip u clinic public health laboratori academ institut privat sector sphere consortium aim gener inform viru strengthen covid 19 mitig strategi sphere overview sphere consortium led cdc advanc molecular detect amd program past six year invest feder state local public health laboratori expand use pathogen genom advanc laboratori technolog strengthen infecti diseas surveil outbreak respons sphere aim acceler use real time pathogen sequenc data molecular epidemiolog covid 19 pandem respons organ manag public health sequenc respons effort across unit state coordin support sequenc state local public health laboratori across countri better engag u clinic academ commerci laboratori sequenc plan sequenc sar cov 2 data scale improv commun knowledg share u laboratori develop consensu guidanc critic data metadata standard reduc barrier bioinformat analysi data share better align sequenc requir resourc need differ sourc fund technolog expertis mean support sphere consortium includ 37 state local public health laboratori sever larg region nation clinic diagnost corpor academ non profit leader pathogen genom bioinformat public health across countri moreov consortium align feder laboratori public health agenc intern genom effort engag privat sector effort better understand genom pattern sar cov 2 transmiss across unit state sphere object sphere consortium 8 core object,https://www.cdc.gov/coronavirus/2019-ncov/index.html
377,serolog antibodi surveil cdc use inform covid 19 seropreval survey learn past sar cov 2 infect,https://www.cdc.gov/coronavirus/2019-ncov/index.html
378,watch symptom common symptom covid 19 includ fever cough learn sinc launch agenc wide respons pandem januari 21 2020 cdc prepar healthcar worker learn diseas spread support state local tribal territori govern front line public health,https://www.cdc.gov/coronavirus/2019-ncov/index.html
379,covid 19 pandem seriou global health threat cdc commit stop spread cdc long histori strengthen public health capac throughout world contain outbreak sourc minim impact cdc work close world health organ partner assist countri prepar respond covid 19 cdc routin provid technic assist ministri health subnat intern partner improv collect respons infecti diseas threat like covid 19 page provid covid 19 resourc global partner,https://www.cdc.gov/coronavirus/2019-ncov/index.html
380,implic emerg sar cov 2 variant vui 202012 01 new variant strain sar cov 2 contain seri mutat describ unit kingdom uk becom highli preval london southeast england base mutat variant strain predict potenti rapidli transmiss circul strain sar cov 2 option reduc quarantin contact person sar cov 2 infect use symptom monitor diagnost test quarantin burden public health system commun may dissuad peopl name contact reduc length quarantin reduc burden may increas commun complianc cdc scienc agenda covid 19 build evid base inform ongo public health respons 2020 2023 agenda guid develop evid base need strengthen public health action guidanc polici essenti limit spread impact sar cov 2 end covid 19 pandem scientif brief commun use cloth mask control spread sar cov 2 cdc recommend commun use mask specif non valv multi layer cloth mask prevent transmiss sar cov 2 scientif brief sar cov 2 potenti airborn transmiss princip mode peopl infect sar cov 2 viru caus covid 19 exposur respiratori droplet carri infecti viru,https://www.cdc.gov/coronavirus/2019-ncov/index.html
381,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
382,toolkit help local effort respond viru caus covid 19 español,https://www.cdc.gov/coronavirus/2019-ncov/index.html
383,center diseas control prevent cdc twenti four seven save live protect peopl,https://www.cdc.gov/coronavirus/2019-ncov/index.html
384,get inform cdc nation global respons find document guidanc support local public health effort,https://www.cdc.gov/coronavirus/2019-ncov/index.html
385,need quarantin peopl close contact someon covid 19 exclud peopl covid 19 within past 3 month peopl test posit covid 19 need quarantin get test 3 month long develop symptom peopl develop symptom within 3 month first bout covid 19 may need test caus identifi symptom count close contact within 6 foot someon covid 19 total 15 minut provid care home someon sick covid 19 direct physic contact person hug kiss share eat drink utensil sneez cough somehow got respiratori droplet step take stay home monitor health stay home 14 day last contact person covid 19 watch fever 100 4 cough short breath symptom covid 19 possibl stay away especi peopl higher risk get sick covid 19 option reduc quarantin reduc length quarantin may make easier peopl quarantin reduc time work shorter quarantin period also lessen stress public health system especi new infect rapidli rise local public health author make final decis long quarantin last base local condit need follow recommend local public health depart need quarantin option consid includ stop quarantin day 10 without test day 7 receiv neg test result test must occur day 5 later stop quarantin watch symptom 14 day exposur symptom immedi self isol contact local public health author healthcar provid wear mask stay least 6 foot wash hand avoid crowd take step prevent spread covid 19 cdc continu endors quarantin 14 day recogn quarantin shorter 14 day balanc reduc burden small possibl spread viru cdc continu evalu new inform updat recommend need see option reduc quarantin contact person sar cov 2 infect use symptom monitor diagnost test guidanc option reduc quarantin confirm suspect case reinfect viru caus covid 19 case reinfect covid 19 report rare gener reinfect mean person infect got sick recov later becam infect base know similar virus reinfect expect,https://www.cdc.gov/coronavirus/2019-ncov/index.html
386,sinc novemb 2020 unit kingdom uk report rapid increas covid 19 case london southeast england rapid increas case link differ version variant viru caus covid 19 sar cov 2 public health profession uk evalu characterist new variant know virus constantli chang mutat new variant viru expect occur time sometim new variant emerg disappear time new variant emerg start infect peopl multipl variant viru caus covid 19 document unit state global pandem viru caus covid 19 type coronaviru larg famili virus coronavirus name crown like spike surfac scientist monitor chang viru includ chang spike surfac viru studi includ genet analys viru help u understand chang viru might affect spread happen peopl infect recent report indic 6 10 case report london caus new variant genet analysi new variant show chang spike viru part viru initi studi suggest new variant may spread easili person person far scientist uk see evid infect variant caus sever diseas know still earli identif variant great deal learn studi new variant need understand wide new variant spread uk potenti around world new variant differ earlier variant diseas caus variant differ diseas caus variant current circul mean public health offici quickli studi new variant learn control spread want understand whether new variant spread easili person person caus milder sever diseas peopl detect current avail viral test respond medicin current use treat peopl covid 19 affect effect covid 19 vaccin evid occur expert believ unlik occur natur viru countri announc travel ban uk scientist work better understand new variant cdc cdc monitor situat uk commun european centr diseas prevent control cdc state local health depart continu monitor studi viru spread unit state quickli detect chang new inform becom avail cdc provid updat,https://espanol.cdc.gov
387,find get test protect wear mask wash hand often stay 6 ft two kind test avail covid 19 viral test antibodi test viral test tell current infect antibodi test might tell past infect consider ho hould et est peopl symptom covid 19 peopl close contact within 6 foot total 15 minut someon confirm covid 19 peopl taken part activ put higher risk covid 19 social distanc need travel attend larg social mass gather crowd indoor set peopl ask refer get test healthcar provid local extern icon state health depart everyon need test get test self quarantin isol home pend test result follow advic health care provid public health profession get test current covid 19 infect visit state local extern icon health depart websit look latest local inform test health depart websit look latest local inform test symptom covid 19 want get test call healthcar provid first result,https://www.cdc.gov/coronavirus/2019-ncov/index.html
388,think might covid 19 import stay home away peopl stay away help stop spread covid 19 emerg warn sign includ troubl breath get emerg medic care immedi think know covid 19 symptom around 10 day sinc symptom first appear 24 hour fever without use fever reduc medic symptom covid 19 improv loss tast smell may persist week month recoveri need delay end isol peopl requir test decid around howev healthcar provid recommend test let know resum around base test result note recommend appli person sever covid 19 sever weaken immun system immunocompromis person follow guidanc sever ill covid 19 sever weaken immun system immunocompromis due health condit medic around test posit covid 19 symptom continu symptom 10 day pas sinc posit viral test covid 19 peopl requir test decid around howev healthcar provid recommend test let know resum around base test result develop symptom test posit follow guidanc think know covid 19 symptom sever ill covid 19 sever weaken immun system immunocompromis due health condit medic around peopl sever ill covid 19 might need stay home longer 10 day 20 day symptom first appear person sever immunocompromis may requir test determin around talk healthcar provid inform test avail commun may recommend healthcar provid healthcar provid let know resum around peopl base result test doctor may work infecti diseas expert local health depart determin whether test necessari around anyon around person covid 19 anyon close contact someon covid 19 stay home 14 day last exposur person best way protect stay home 14 day think expo someon covid 19 check local health depart websit inform option area possibl shorten quarantin period howev anyon close contact someon covid 19 meet follow criterion need stay home covid 19 ill within previou 3 month recov remain without covid 19 symptom exampl cough short breath confirm suspect case reinfect viru caus covid 19 case reinfect covid 19 report rare gener reinfect mean person infect got sick recov later becam infect base know similar virus reinfect expect healthcar profession healthcar profession think know covid 19 follow recommend list resum around outsid workplac return work depend differ factor situat inform return work see follow criterion return work healthcar personnel sar cov 2 infect interim guidanc,https://www.cdc.gov/coronavirus/2019-ncov/index.html
389,bed light icon separ peopl much possibl stay specif room away peopl pet home possibl use separ bathroom need around peopl anim outsid home wear mask tell close contact may expo covid 19 infect person spread covid 19 start 48 hour 2 day person symptom test posit let close contact know may expo covid 19 help protect everyon,https://www.cdc.gov/coronavirus/2019-ncov/index.html
390,need isol peopl covid 19 peopl symptom covid 19 abl recov home peopl symptom test posit covid 19 step take stay home except get medic care monitor symptom emerg warn sign includ troubl breath seek emerg medic care immedi stay separ room household member possibl use separ bathroom possibl avoid contact member household pet share person household item like cup towel utensil wear mask around peopl abl learn sick confirm suspect case reinfect viru caus covid 19 case reinfect covid 19 report rare gener reinfect mean person infect got sick recov later becam infect base know similar virus reinfect expect around like covid 19 around end home isol depend differ factor differ situat find cdc recommend situat think know covid 19 symptom least 10 day sinc symptom first appear least 24 hour fever without fever reduc medic symptom covid 19 improv loss tast smell may persist week month recoveri need delay end isol sever ill covid 19 admit hospit need oxygen healthcar provid may recommend stay isol longer 10 day symptom first appear possibl 20 day may need finish period isol home test posit covid 19 symptom continu symptom 10 day pas sinc date posit test develop symptom test posit follow guidanc think know covid symptom covid 19 test posit covid 19 weaken immun system weaken immun system immunocompromis due health condit medic might need stay home isol longer 10 day talk healthcar provid inform doctor may work infecti diseas expert local health depart determin around get test covid 19 recov symptom test posit covid 19 may continu test posit three month without contagi reason test develop new symptom possibl covid 19 get test discus healthcar provid especi close contact anoth person test posit covid 19 last 14 day symptom test posit covid 19 follow guidanc think know covid symptom doctor may work infecti diseas expert local health depart determin around,https://www.cdc.gov/coronavirus/2019-ncov/index.html
