,Text,Source
879,"One of the most closely-scrutinised parts of the trade deal will be what it says about fishing, despite it being a very small part of the UK and EU economies.

For decades, the UK’s fishing fleet has been subject to the Common Fisheries Policy (CFP).

The CFP allocates fishing rights among the EU’s 22 coastal states.

According to international law, a coastal nation’s fisheries should extend 200 nautical miles from its coastline or to a maritime halfway point, as part of an area known as the Exclusive Economic Zone (EEZ).

Outside the EU, the UK will become an independent coastal state, regaining control of its EEZ, but, as part of the trade deal, negotiators have been deciding how much fish EU boats should be allowed to catch in UK waters in future.

In 2018, EU-27 vessels caught 863,000 tonnes of fish - worth around £580m - in UK waters, while UK vessels landed 555,000 tonnes (including fish which were worth more), valued at £827m, in the same year.

Fishing only accounts for about 0.02% of the UK economy, but it was an important part of the Leave campaign in 2016, with many British fishermen keen for the UK to control its waters.

You can read more about it here.",https://www.bbc.com/schoolreport
880,In case you missed it,https://www.bbc.com/schoolreport
881,"Video caption: Mental health: 'Be an observer of your thoughts not a sufferer'

Mental health: 'Be an observer of your thoughts not a sufferer'",https://www.bbc.com/schoolreport
882,"BBC Copyright: BBC

Unknown assailants have killed at least 90 people in a village in Ethiopia's western Benishangul-Gumuz state during a Wednesday dawn attack, residents have told the BBC.

The attack come a day after Prime Minister Abiy Ahmed, together with top government and military officials, visited the state to discuss the recurrence of ethnic-based violence.

A nurse at a local clinic told the BBC that more than 30 people who sustained wounds were admitted to the facility, some were in critical condition.

Some sustained gunshot wounds while others were stabbed, the nurse added.

Beyene Melese, a spokesperson for the state’s government blamed what he called ""anti-peace elements"" for the attack.

""The exact number of those killed is not determined yet, but there’s information that it’s very high,’ Mr Beyene told the BBC.

Dozens of civilians have been killed in the state in at least four attacks since September.",https://www.bbc.com
883,"Australia's talisman Steve Smith falls for his first Test duck in over four years as India dismiss the hosts for 195 on day one of the Boxing Day Test.

Read more next",https://www.bbc.com
884,"India take the upper hand as 15 wickets fall on day two of a fast-moving first Test against Australia in Adelaide.

Read more next",https://www.bbc.com
885,"Hundreds of military personnel have been deployed to help clear the backlog of about 5,000 lorries.

Read more next",https://www.bbc.com
886,"Video content Video caption: Hurricane season 2020: Is global warming making hurricanes stronger? Hurricane season 2020: Is global warming making hurricanes stronger?

The 2020 Atlantic hurricane season was one of the most active on record, according to the US National Ocean and Atmospheric Administration. Is it a result of global warming?",https://www.bbc.com
887,"AFP Copyright: AFP

Tunisia will extend its nightly curfew until mid-January, health authorities have said.

The decision was announced on Tuesday night following the recommendations of the country's Covid-19 scientific committee.

More than 120,000 positive cases have been recorded since March but the majority of infections are from recent months.

The health ministry said the new strain of Covid-19 has not been recorded in Tunisia but added that the country was expected to roll out vaccines in April.

Official figures show that the death rate is averaging more than 40 a day and 77% of ICU beds across the country are now occupied.

But there is growing public frustration over the continued restrictive measures to curb the spread of the virus.

Read: Tunisia deploys police robot on lockdown patrol",https://www.bbc.com
888,"Video content Video caption: How delivery drivers became vital in the pandemic How delivery drivers became vital in the pandemic

They made sure no-one had to leave the house but now they are taking on an even more important role.",https://www.bbc.com
889,"Sheffield United are ""embarrassed"" to be bottom of the Premier League and without a win, says midfielder Ben Osborn.

Read more next",https://www.bbc.com/schoolreport
890,"It may solve some problems created by the new Irish Sea border but not them all.

Read more next",https://www.bbc.com/schoolreport
891,"Video content Video caption: Penalty 'huge turning point' - St Johnstone boss Callum Davidson Penalty 'huge turning point' - St Johnstone boss Callum Davidson

Callum Davidson says he does not know why a penalty was given against his St Johnstone side in the 2-1 defeat by Aberdeen.",https://www.bbc.com/naidheachdan
892,"In under two weeks Gerwyn Price could be crowned world darts champion, but would he swap everything to play rugby for Wales?

Read more next",https://www.bbc.com/schoolreport
893,"Video caption: Lib Dem leader Ed Davey on Brexit deal: 'This looks a very bad deal'

Lib Dem leader Ed Davey on Brexit deal: 'This looks a very bad deal'",https://www.bbc.com/schoolreport
894,Get the news that’s local to you,https://www.bbc.com/schoolreport
895,,https://www.bbc.com/schoolreport
896,"A report says firms may relocate to areas with fast fibre broadband and better 4G and 5G.

Read more next",https://www.bbc.com/schoolreport
897,"Video caption: The decline of 2.4 billion tonnes is the same as 500 million fewer cars on roads each year

The decline of 2.4 billion tonnes is the same as 500 million fewer cars on roads each year",https://www.bbc.com
898,"Picking a new leader for the WTO will be a challenge for Joe Biden as the global economy struggles with coronavirus.

Read more next",https://www.bbc.com/schoolreport
899,"Video caption: Young CEO Jack needs to earn big this Christmas if he wants to save his global company.

Young CEO Jack needs to earn big this Christmas if he wants to save his global company.",https://www.bbc.com/schoolreport
900,"So you want a career in computer games tournaments?

The first e-sports graduates are about to hit the jobs market, so was it worth the time and expense?",https://www.bbc.com
901,"While the cost of college education in the US has reached record highs, Germany has abandoned tuition fees altogether for both German and international students. An increasing number of US students are taking advantage.

Read more next",https://www.bbc.com/schoolreport
902,"Video caption: News of a Brexit deal being reached was good news for sectors key to UK economy

News of a Brexit deal being reached was good news for sectors key to UK economy",https://www.bbc.com/schoolreport
903,"Getty Images Copyright: Getty Images

Car makers have told suppliers to stockpile at least five days worth of parts in case of a no deal Brexit, according to the Sunday Times.

It says that luxury car company Bentley is building up at least a month's worth of stock though such moves are contributing to major delays at British ports.

The car industry is already grappling with stock shortages including both Honda and Jaguar Land Rover, which were both recently forced to pause production.",https://www.bbc.com/schoolreport
904,"PA Media Copyright: PA Media Rick Parry spoke to MPs via videolink Image caption: Rick Parry spoke to MPs via videolink

Sport bosses warned of huge financial losses due to the coronavirus pandemic when they appeared before the Digital, Culture, Media and Sport (DCMS) committee of MPs.

English Football League chairman Rick Parry warned clubs could face a £200m hole by September while the English and Wales Cricket Board chief Tom Harrison said it could cost the body £380m.

Rugby Football Union chief executive Bill Sweeney added cancelling England's Autumn Tests, against New Zealand, Tonga, Argentina and Australia, could cost £107m.

Parry also warned that the ""lawyers are going to get wealthy"" if the Premier League tried to stop three teams being promoted and relegated as part of plans to bring the season to a close.

Sport England chief executive Tim Hollingsworth said his organisation's Community Emergency Fund for grassroots clubs hit by effects of the Covid-19 outbreak was oversubscribed.

""We would expect 4,000 applications in a year - over the last five weeks we have had 7,500 applications,"" he told the DCMS committee.",https://www.bbc.com/schoolreport
905,"German Health Minister Jens Spahn said on Saturday: ""This really is a happy Christmas message. At this moment, lorries with the first vaccines are on the road all over Europe, all over Germany, in all federal states. Further deliveries will follow the day after tomorrow.",https://www.bbc.com
906,"Switzerland identified three cases, two of which are known to be British citizens currently in the country. Switzerland is alone in Europe in keeping its ski slopes open to tourism over the Christmas and New Year period, and thousands of tourists from Britain have arrived in the last couple of weeks.",https://www.bbc.com
907,"New coronavirus variant: What do we know? By James Gallagher

Health and science correspondent Published duration 6 days ago

image copyright Getty Images

The rapid spread of a new variant of coronavirus has been blamed for the introduction of strict tier four mixing rules for millions of people, harsher restrictions on mixing at Christmas in England, Scotland and Wales, and other countries placing the UK on a travel ban.

So how has it gone from being non-existent to the most common form of the virus in parts of England in a matter of months?

The government's advisers on new infections now say they have ""high"" confidence that it is more able to transmit than other variants.

All the work is at an early stage, contains huge uncertainties and a long list of unanswered questions.

As I've written before, viruses mutate all the time and it's vital to keep a laser focus on whether the virus' behaviour is changing.

Why is this variant causing concern?

Three things are coming together that mean it is attracting attention:

It is rapidly replacing other versions of the virus

It has mutations that affect part of the virus likely to be important

Some of those mutations have already been shown in the lab to increase the ability of the virus to infect cells

All of these come together to build a case for a virus that can spread more easily.

However, we do not have absolute certainty. New strains can become more common simply by being in the right place at the right time - such as London, which had only tier two restrictions until recently.

But already the justification for tier four restrictions is in part to reduce the spread of the variant.

""Laboratory experiments are required, but do you want to wait weeks or months [to see the results and take action to limit the spread]? Probably not in these circumstances,"" Prof Nick Loman, from the Covid-19 Genomics UK Consortium, told me.

How much faster is it spreading?

It was first detected in September. In November around a quarter of cases in London were the new variant. This reached nearly two-thirds of cases in mid-December.

You can see how the variant has come to dominate the results of testing in some centres such as the Milton Keynes Lighthouse Laboratory.

MK LHL testing data showing increasing prevalence of H69/V70 variant in positive test data - which is detected incidentally by the commonly used 3-gene PCR test. pic.twitter.com/1U0pVR9Bhs — Tony Cox (@The_Soup_Dragon) December 19, 2020 The BBC is not responsible for the content of external sites. View original tweet on Twitter

Mathematicians have been running the numbers on the spread of different variants in an attempt to calculate how much of an edge this one might have.

But teasing apart what is due to people's behaviour and what is due to the virus is hard.

The figure mentioned by Prime Minister Boris Johnson was that the variant may be up to 70% more transmissible. He said this may be increasing the R number - which indicates if an epidemic is growing or shrinking - by 0.4.

That 70% number appeared in a presentation by Dr Erik Volz, from Imperial College London, on Friday.

During the talk he said: ""It is really too early to tell… but from what we see so far it is growing very quickly, it is growing faster than [a previous variant] ever grew, but it is important to keep an eye on this.""

There is no ""nailed on"" figure for how much more infectious the variant may be. Scientists, whose work is not yet public, have told me figures both much higher and much lower than 70%.

But there remain questions about whether it is any more infectious at all.

""The amount of evidence in the public domain is woefully inadequate to draw strong or firm opinions on whether the virus has truly increased transmission,"" said Prof Jonathan Ball, a virologist at the University of Nottingham.

How far has it spread?

It is thought the variant either emerged in a patient in the UK or has been imported from a country with a lower ability to monitor coronavirus mutations.

The variant can be found across the UK, except Northern Ireland, but it is heavily concentrated in London, the South East and eastern England. Cases elsewhere in the country do not seem to have taken off.

Data from Nextstrain, which has been monitoring the genetic codes of the viral samples around the world, suggest cases in Denmark and Australia have come from the UK. The Netherlands has also reported cases.

For the UK variant:

Outside of the UK, we see very small numbers of sequences in Denmark (a bit hard to see - hidden behind UK circle) & Australia. Their position on the tree indicates that they're likely exports from the UK.



6/Nhttps://t.co/20xkiUxAUV pic.twitter.com/1fRboTpWlL — Dr Emma Hodcroft (@firefoxx66) December 19, 2020 The BBC is not responsible for the content of external sites. View original tweet on Twitter

A similar variant that has emerged in South Africa shares some of the same mutations, but appears to be unrelated to this one.

Has this happened before?

Yes.

The virus that was first detected in Wuhan, China, is not the same one you will find in most corners of the world.

The D614G mutation emerged in Europe in February and became the globally dominant form of the virus.

Another, called A222V, spread across Europe and was linked to people's summer holidays in Spain.

What do we know about the new mutations?

An initial analysis of the new variant has been published and identifies 17 potentially important alterations.

There have been changes to the spike protein - this is the key the virus uses to unlock the doorway to our body's cells.

One mutation called N501Y alters the most important part of the spike, known as the ""receptor-binding domain"".

This is where the spike makes first contact with the surface of our body's cells. Any changes that make it easier for the virus to get inside are likely to give it an edge.

""It looks and smells like an important adaptation,"" said Prof Loman.

The other mutation - a H69/V70 deletion, in which a small part of the spike is removed - has emerged several times before, including famously in infected mink.

Work by Prof Ravi Gupta at the University of Cambridge has suggested this mutation increases infectivity two-fold in lab experiments.

Studies by the same group suggest the deletion makes antibodies from the blood of survivors less effective at attacking the virus.

Prof Gupta told me: ""It is rapidly increasing, that's what's worried government, we are worried, most scientists are worried.""

Where has it come from?

The variant is unusually highly mutated.

The most likely explanation is the variant has emerged in a patient with a weakened immune system that was unable to beat the virus.

Instead their body became a breeding ground for the virus to mutate.

Does it make the infection more deadly?

There is no evidence to suggest that it does, although this will need to be monitored.

However, just increasing transmission would be enough to cause problems for hospitals.

If the new variant means more people are infected more quickly, that would in turn lead to more people needing hospital treatment.

Will the vaccines work against the new variant?

Almost certainly yes, or at least for now.

All three leading vaccines develop an immune response against the existing spike, which is why the question comes up.

Vaccines train the immune system to attack several different parts of the virus, so even though part of the spike has mutated, the vaccines should still work.

""But if we let it add more mutations, then you start worrying,"" said Prof Gupta.

""This virus is potentially on a pathway for vaccine escape, it has taken the first couple of steps towards that.""

Vaccine escape happens when the virus changes so it dodges the full effect of the vaccine and continues to infect people.

This may be the most concerning element of what is happening with the virus.

This variant is just the latest to show the virus is continuing to adapt as it infects more and more of us.

A presentation by Prof David Robertson, from the University of Glasgow on Friday, concluded: ""The virus will probably be able to generate vaccine escape mutants.""

That would put us in a position similar to flu, where the vaccines need to be regularly updated. Fortunately the vaccines we have are very easy to tweak.",https://www.bbc.com/news/coronavirus
908,"As the new variant has spread quickly in London and south-east England, rules have been tightened across the UK, meaning more than 85% of the population - 48 million people - will be in the top two tiers after 26 December.",https://www.bbc.com/news
909,"He praised the example of members of Congress in compromising and reaching a bipartisan agreement, adding: ""President Trump should join them, and make sure millions of Americans can put food on the table and keep a roof over their heads in this holiday season.""",https://www.bbc.com
910,BREAKING: This is the RV that exploded on 2nd Ave N this morning. It arrived on 2nd Ave at 1:22 a.m. Have you seen this vehicle in our area or do you have information about it? Please contact us via Crime Stoppers at 615-742-7463 or online via https://t.co/dVGS7o0m4v. @ATFHQ pic.twitter.com/JNx9sDinAH,https://www.bbc.com
911,"On social media, some people reported malfunctions to GPS systems, which climbers rely on in the mountains. But it is unclear if those caught up in the blizzards and avalanche were affected.",https://www.bbc.com
912,"Almost at the 11th hour, the UK and EU have struck a Brexit deal that will have many implications for everyday life and the UK's future relationship with other countries.",https://www.bbc.com/news
913,Countries across the EU received their first shipments of the Pfizer/BioNTech Covid-19 vaccines. A healthcare worker in Budapest was the first to get the shot.,https://www.bbc.com/news
914,"If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission.",https://www.bbc.com/news
915,"The UN said on Friday that the killing of two of its peacekeepers, hailing from Burundi, may constitute a war crime. It said two other peacekeepers were injured in the attacks, which took place in southern Bakouma and in Dekoa, in the centre of the country.",https://www.bbc.com
916,"A dog took possession of a professional football game in Potosi, Bolivia for three minutes on Thursday.

The pooch ran around with a football boot in its mouth, before being escorted off the pitch by a player from home team, The Strongest.

The home side finished the game 3-0 against Nacional de Potosi.",https://www.bbc.com
917,"A ""fast food"" shop from the ancient Roman city of Pompeii, which was destroyed in a volcanic eruption almost 2,000 years ago, is to open to the public - for viewings only - next year.",https://www.bbc.com/news
918,"""At that meeting, the chaplains reported that the army council had clearly indicated to them their willingness to seek an alternative to the campaign of violence and, with this objective in mind, are prepared to enter exploratory discussions with the British government.""",https://www.bbc.com/news
919,"""They seem to be trying to have centralised control at one level, but quite a free market economy in other areas,"" he told the BBC. ""And it's the free market bit that's helping them move forward particularly in areas like tech.""",https://www.bbc.com
920,"Xiao Juan is the first pop song in China to openly discuss the sensitive topic of domestic violence.

Read more next",https://www.bbc.com
921,"Mr Pope joined the force in 2012 and is one of only 20 members of the Association of Super Recognisers, a body representing those with excellent memory capabilities and which wants the skill to be recognised as a branch of forensic science.",https://www.bbc.com/news
922,"M5 West Midlands southbound severe accident, from J2 for A4123 Wolverhampton Road Oldbury to J1 for A41 Birmingham Road West Bromwich.

M5 West Midlands - Lane closed on M5 southbound from J2, A4123 (Oldbury) to J1, A41 (West Bromwich), because of an accident. Traffic is coping well.

To report traffic and travel incidents dial 0330 123 0184 at any time",https://www.bbc.com/news
923,"Part of the problem for him was that he had chosen communism but lived to see its collapse and the end of the Soviet Union, living out his days in Russia, where he was still seen as a hero by the successors to the KGB.",https://www.bbc.com/news
924,"The coronavirus pandemic has forced teachers to rethink how they interact with students.

From remote learning to managing socially-distanced classes, this year has been anything but normal.

As the term came to a close, three teachers from across the US spoke to the BBC about how drastically their jobs have changed in 2020.

Video by Shrai Popat and Koralie Barrau",https://www.bbc.com
925,"Kiki, a student from Lagos, Nigeria, can’t wait for 2020 to be over.

Dealing with lockdown, a strike by university lecturers that has set back her education by a year, and then watching as what started as peaceful protests over EndSars turned violent.

This film, by BBC Africa's Joshua Akinyemi, is part of 2020 and Me, a series of films about how the events of 2020 have affected individuals around the world.

Series producer: Dan Curtis",https://www.bbc.com
926,"When Covid-19 sparked lockdowns around the world, emissions of one of the greenhouse gases responsible for climate change, atmospheric carbon dioxide, plummeted. But is this record drop a short-term effect of the 2020 pandemic or a 'new normal'? BBC Weather's Ben Rich explores the impact of coronavirus on the global climate.

Motion graphics by Jacqueline Galvin

Produced by Soraya Auer",https://www.bbc.com
927,"""When we go back to our traditional roots, the older generation do not approve of anything to do with modelling or involving women being at the forefront in the public eye, but it's important to educate them and highlight that if you have morals and values, the western society respects you.""",https://www.bbc.com
928,"It seems there's hope for its future, at least in the short term, with the general manager of the city's Recreation and Parks Department, Phil Ginsburg, telling Californian news company KQED: ""We will leave it up until the cookie crumbles.""",https://www.bbc.com/news
929,"Lewis Hamilton isn't just the world's most successful Formula One driver ever, he's also a key backer of a new off-road electric vehicle racing series called Extreme E.

The plan is that super-powered electric cars will race in some of the most remote locations on earth in an effort to - the organisers say - promote sustainability and encourage the take-up of electric vehicles.

Our chief environment correspondent Justin Rowlatt has been sizing up the new series.",https://www.bbc.com/news
930,"A football match was disrupted by an unusual pitch invader when an alpaca bounded onto the field.

Carlton Athletic's game against Ilkley Town in West Yorkshire on Saturday was halted for 15 minutes when Oscar escaped from a nearby farm and joined the action.

Attempts were made to entice him off the pitch with food, before a farmer managed to shepherd it home.

Oscar's owner Jill Howell told BBC Breakfast that he ""absolutely adores football"".

After the unusual delay, Ilkley went on to secure a 2-0 away win.",https://www.bbc.com/news
931,"The front flyleaf of the psalter in front of de Hamel and Poleg had long been missing. But the Elizabethan note appeared to be a version of it, judging from the final phrase - ""as is recorded in the old inscription"". Perhaps in the 16th Century it was already hard to read, or the flyleaf was loose? That would explain why someone might have copied it on to a different page. And as Henry VIII had ordered the obliteration of the cult of St Thomas of Canterbury not long before, it was understandable that the reference to ""St Thomas"" had been changed to ""Thomas Becket, late archbishop of Canterbury"".",https://www.bbc.com/news
932,"A month later, amid a third wave of infections, the government announced that legislative elections would be postponed by a year - despite some health experts saying it was still possible to hold polls safely. The government said the postponement was necessary given the ""immense infection risk"", and dozens of other elections around the world had also been delayed.",https://www.bbc.com/news/coronavirus
933,"""You can give a forecast; if you combine satellite estimates of rainfall and temperature, you can tell that it is going to rain in the next 10 days and farmers should prepare their fields. Or if there is no rain, they don't have to waste their seeds and can wait a few weeks,"" Dr Nakalembe says.",https://www.bbc.com
934,"""I walked into jail barefoot and with just two sets of clothes. I had a bag with shampoo, soap, toothpaste, toothbrush, etc but I was not allowed to take it in. I also had to leave my shoes outside - they had a bit of heel and I was told that was not allowed either.""",https://www.bbc.com/news
935,"The Grand Egyptian Museum is another project that's been waiting in the wings for ages before making its long-heralded appearance on the public stage. All being well, that will happen at some point in the second half of the year, when the self-proclaimed home of ""the world's greatest ancient treasures"" - including Tutankhamun's world-famous burial artefacts - will finally open having been delayed more times than the 7:21am train to Reading.",https://www.bbc.com
936,"In 2010, fingerprints became mandatory for passports and driver's licences. After several attempts, Amal was able to obtain a passport by showing a certificate from a medical board. He has never used it though, partly because he fears the problems he may face at the airport. And though riding a motorbike is essential to his farming work, he has never obtained a driving licence. ""I paid the fee, passed the exam, but they did not issue a licence because I couldn't provide fingerprint,"" he said.",https://www.bbc.com/news
937,"In response to her son's interview at the time, Kate Shemirani told us: ""From what I can see it would appear … a ""conspiracy theorist"" is actually now anyone who believes something other than what your controllers want them to believe. I find this deeply disturbing.""",https://www.bbc.com/news/coronavirus
938,"Two years after their historic World Cup match, USA and Iran met again in 2000. It was supposed to build bridges - but not everything went to plan.

Read more next",https://www.bbc.com/news
939,"The British government had no desire to test in public the validity of the Bruges Charter and the legal power of personal decrees made by Kings and Queens in open court. To Victor and to the fishing crews of Bruges that was a tacit admission that the fishing privileges granted by a grateful Crown around the time that Sir Christopher Wren was designing St Paul's Cathedral remained valid around the time the Beatles were beginning to top the charts. And no-one in the UK, it seems, cared to contradict him.",https://www.bbc.com/news
940,"""What I never told him or his family, or the police, was that he was the man who raped me as a child. Why? I knew that I had been forgiven for my past. I didn't do what he had done, but still, terrible things, but I felt forgiven and I didn't want to live in his sin.""",https://www.bbc.com/news
941,"Alongside a large network of detention camps, in which more than a million are thought to have been detained, allegations that minority groups are being coerced into working in textile factories have already been well documented.

The Chinese government denies the claims, insisting that the camps are “vocational training schools” and the factories are part of a massive, and voluntary, “poverty alleviation” scheme.

But the new evidence suggests that upwards of half a million minority workers a year are also being marshalled into seasonal cotton picking under conditions that again appear to raise a high risk of coercion.

“In my view the implications are truly on a historical scale,” Dr Adrian Zenz, a senior fellow at the Victims of Communism Memorial Foundation in Washington who uncovered the documents, told the BBC.

“For the first time we not only have evidence of Uighur forced labour in manufacturing, in garment making, it’s directly about the picking of cotton, and I think that is such a game-changer.

“Anyone who cares about ethical sourcing has to look at Xinjiang, which is 85% of China’s cotton and 20% of the world’s cotton, and say, ‘We can’t do this anymore.’”",https://www.bbc.com/news
942,"She told Adama that her buyers were loving parents unable to conceive, who would provide for a much-wanted child. But in reality Auma will sell a baby to someone who walks in off the street with the right amount of cash. Auma also tells expectant mothers that she is a former nurse, but she does not have the medical equipment, skills, or sanitation to deal with a serious problem during childbirth. ""Her place was dirty, she would use a small container for blood, she had no basin, and the bed was not clean,"" Adama recalled. ""But I was desperate, I didn't have a choice.""",https://www.bbc.com/news
943,"Early on his final day in Feltham, with his bags packed for the move, Niyah managed to complete his final mix. But there wasn't time for him to burn the CD - Smart would have to do it for him while Niyah was being checked out of the prison. Worn down by Niyah's pleas, Smart found another tutor to take charge of his class. ""I'll be real with you - I wouldn't do this for many people but I had to do it for Niyah,"" says Smart.",https://www.bbc.com/news
944,But the crow pecked repeatedly at the other dove. It is not clear what happened to the doves that flew away.,https://www.bbc.com/news
945,"To mark the end of a turbulent year, we are bringing back some of our favourite stories for BBC Future’s “Best of 2020” collection. Discover more of our picks here.

Far from the protective embrace of the Sun, the edge of our Solar System would seem to be a cold, empty, and dark place. The yawning space between us and the nearest stars was for a long time thought to be a frighteningly vast expanse of nothingness.

Until recently, it was somewhere that humankind could only peer into from afar. Astronomers paid it only passing attention, preferring instead to focus their telescopes on the glowing masses of our neighbouring stars, galaxies and nebula.

But two spacecraft, built and launched in 1970s, have for the past few years been beaming back our first glimpses from this strange region we call interstellar space. As the first man-made objects to leave our Solar System, they are venturing into uncharted territory, billions of miles from home. No other spacecraft have travelled as far.",https://www.bbc.com
946,"As we head into 2021, Worklife is running our best, most insightful and most essential stories from 2020. Read our full list of the year’s top stories here.

Many of us are relieved to have ditched office commutes amid Covid-19, but what some see as a grind, others view as a ritual. For Nils Backhaus, who lives in Bochum, just outside Dortmund in Germany, even when he’s working from home commuting is still an essential part of his day that he can’t go without. At the end of the working day, around the time of 1700, the 34-year-old research and policy adviser for Germany’s Federal Institute for Occupational Safety and Health puts on his shoes, and gets on his racing bike to cruise through the tranquil landscapes along the Ruhr River.

This daily ride – what he calls his “fake commute” – mimics the trip he used to take returning from the office, before he transitioned to home working. It’s Backhaus’s way of recreating a more traditional start to ‘Feierabend’, a German word describing the time after work is done, and a period of leisure and rest begins.

“‘Feierabend’ has two meanings,” says Christoph Stengel, a 41-year-old Berliner who works as a software developer at price-comparison website Idealo. “First, it's the moment you stop working for the rest of the day – of course, [it’s] a good feeling then. Second, it's the part of the day between work and going to bed.”

It might seem surprising that Germans, who are often stereotyped as hard, efficient workers, cherish their leisure time so protectively. But the concept of Feierabend is also linked to a very capitalist mentality that companies get more productivity – and therefore more value – out of their labour force if workers are allowed clear periods of rest after work.

“You have to rest after work directly, you can’t do double time the next day,” says Backhaus. “The stress and recovery go hand in hand. It’s like a bodily rhythm.”",https://www.bbc.com
